,DOC_ID,LABEL,RATING,VERIFIED_PURCHASE,PRODUCT_CATEGORY,PRODUCT_ID,PRODUCT_TITLE,REVIEW_TITLE,REVIEW_TEXT
18256,18257,__label2__,5,N,Books,793822114,The Guide to Owning a Weimaraner,Nice pictures,It's a cute book with lots of pictures of the breed. The writings and suggestions are not super helpful.<br />It's perfect for our coffee table.
18265,18266,__label2__,5,Y,Books,1441316310,Studio Series Artist's Tiles: White (75 pack),These are great for projects and the fact that they come with ...,"These are great for projects and the fact that they come with corners all cut, they provide a nice finished look."
18350,18351,__label2__,2,Y,Books,896592286,"Bricks and Brownstones: The New York House, 1783-1929- A Guide to Architectural Styles and Interior Decoration for Period Restoration",Not as expected,"I was hoping to learn more about the architectural design, floorplans, and how the homes were lived in. This book is very dry."
18405,18406,__label2__,3,Y,Books,872885046,John Deere Shop Manual 4055 4255 4455 4555+,Fell short,The instructions regarding the planetary drive did not jive enough with the diagram for a speedy successful repairs.  It seemed that a few of the steps were left out in the reassembly.  It still was 100% better than going into it blind.
18458,18459,__label2__,5,Y,Books,738560782,Greeks of Stark County (Images of America),A wonderful snapshot of Greek Orthodox life.,"I purchased this book for research purposes, hoping to get a fuller picture of life in Stark county. This book described, in detail, the problems and triumphs of Stark County, including church splits, political struggles, attempts at integrating one culture into another. The collection of photos was fantastic."
18506,18507,__label2__,2,N,Books,802123015,Northanger Abbey,Written for and about a teenager.....,"This book was beyond predictable and although it is based on a Jane Austen novel, it completely lacks that author's use of language and phrase to make a thin story become a pleasure to read.  I doubt that even your 'average' teenager, or pre-teen for that matter, would find this 'a good read', so it certainly is not for an adult reader.  It was simply fluff.  The only redeeming feature was the descriptions of the Edinburgh festival.  And that is not enough to hang your hat on.....  Don't bother."
18507,18508,__label2__,5,Y,Books,1616770783,Level 1 - Lesson Book: Piano Adventures,Level 1 - Lesson Book: Piano Adventures,My granddaughters piano teacher told me to order this so I guess since he played for U2 for 6 years it is probably a great book
18523,18524,__label2__,4,Y,Books,60854081,Dust Tracks on a Road: An Autobiography (Harper Perennial Modern Classics),A great book,"It's a good read. Some parts will be slow, but many parts are really strange and wonderful. I especially like how Zora has to deal with discrimination from most races... excellent."
18524,18525,__label2__,5,N,Books,736949569,Dogs to the Rescue: Inspirational Stories of Four-Footed Heroes,Great book for the whole family,"Its rare to find books that the whole family can pass around and read and enjoy on so many levels.  I loved how the stories are broken down in separate chapters so you can read a story at a time, as a devotion, or read several if time permits.  Each story made me feel inspired by God's 4 legged friends, and inspired by the human's who benefited from them.  There are lessons in every chapter of this book!  I was able to share this book with my husband, son and daughter (both teens) and everyone enjoyed it and found time to talk about specific dogs and what they did for their owners, it made excellent dinner table conversation!  We could glance down and wonder if our own pet would step up and &#34;come to the rescue&#34; if we needed him to!  Great book, highly recommend for all ages!"
18607,18608,__label2__,5,Y,Books,990656659,More Blood: A Sinanju Anthology (The Destroyer),"Light, Fun Reading","I was a fan of the Destroyer series when I was growing up, so reading this homage anthology was a nostalgic, thoroughly enjoyable experience. Admittedly, a five-star rating might seem extravagant given the uneven quality of the stories but I could feel the love, so to speak. The affection each of the contributors holds for Remo and Chuin came through in all of the stories, and it was fun to share that affection with them. Besides, I don't often get a chance to read purely for entertainment. Most everything I read is work-related in one way or another. The diversion was welcome."
18622,18623,__label2__,5,N,Books,1470063263,Emotional Core Therapy,All real and no fluff!,A very poignant book that hits the nail right on the head when it comes to simpliflying the human psyche! It's well written to where anyone can pick it up and absorb the vast knowledge without getting a headache! Most psychological books are complicated and fraught with incomprehensible theories. This book is comforting and helpful in comparison! Something you can apply to everyday life on the road to emotional happiness and stability! A must have for even the already healthy minded!
18674,18675,__label2__,5,Y,Books,816341141,Never Alone,NEVER ALONE,"What an awesome book, a must read for those who love the Lord and His Work.  Thankful for lessons one learns in the reading of the book."
18735,18736,__label2__,4,Y,Books,1592283926,Death of the USS Thresher: The Story Behind History's Deadliest Submarine Disaster,Looking for the cause of the sinking?,It's kind of hard to write a book about a subject with NO ENDING.The Thresher abides at such a deep depth that the author can only speculate the cause of it's demise.Don't look for closure on this sad accident!
18768,18769,__label2__,1,Y,Books,470487720,Word 2010 For Dummies,Useless,"Aside from very basic &#34;let's get started using Word&#34;, this book is pretty much useless. I would definitely not recommend."
18800,18801,__label2__,5,Y,Books,718024303,The Word of Promise New Testament (NKJV) Burgundy LeatherFlex,easy to read,this new testament has easy to read print because it is from 1982 the nkjv bibles put out over the last 10 years are harder to read because the print keeps getting smaller every time Thomas nelson puts out a new bible the print gets smaller
18811,18812,__label2__,1,Y,Books,1605540293,"More Than Counting: Math Activities for Preschool and Kindergarten, Standards Edition",A disappointment,"I'm a special education teacher, looking for activities that are appropriate for elementary age kids with intellectual disability.  This book sounded good.  In looking at the table of contents here on Amazon, I liked that it seemed to address the standards, etc.<br /><br />But I am disappointed...<br />1 - Over and over, the 'activities' are repetitive games or cutesy activities rather than actual learning activities.  The only things that seem to change are the props - fake spiders., flies, frogs, etc.  The game idea is repetitive ('short path game', 'long path game', etc. Essentially for too many activities, little changes other than the props and what's on the laminated board.,<br />2 - The directions are vague and non-directive.  This is a critical problem since seasoned teachers should be able to quickly skim to find activities to find salient data - 'close reading' only when material deserves it (i.e., is worth the time). &#34;Descriptions&#34; meander rather than state the important stuff up front.  &#34;Materials&#34; are written as a narrative (vs. concisely)  Critical information (such as failing to include 'go on a field trip' in &#34;Pumpkin Growing Prediction chart&#34; (no seeds or seed growing is included ... how can kids predict growth without actually seeing it?)<br />3 - 'Mathematics Content Standards Connection' - fails to list the SPECIFIC standard being addressed- and the ones listed in the beginning are NOT the ones that Kindergartens across the nation use. (&#34;... This activity aligns to the Data Analysis and Probability Standard because children are organizing data...&#34;) (but they're not, since the &#34;materials&#34; for activity doesn't include this)<br />4 - While this would be something the well equipped classroom (with all the fake animals, etc., needed for activities) could use, most classroom teachers don't have ready access to fake frogs, flies, spiders, dogs, etc.<br />5 - Over and over the authors write (after 'MODIFICATIONS FOR SPECIAL NEEDS OR SITUATIONS') &#34;No special modifications are needed... 'No modifications are anticipated ... This activity is accessible to all children... HA! Then WHY ARE THESE KIDS CONSIDERED 'SPECIAL NEEDS'? The authors have not seriously taken into consideration the needs of kids with all manner of disabilities - to repeatedly say no modifications are needed is to ignore the reality that kids like mine won't learn effectively when given instruction like this.  At the very least, these should have been reviewed by special ed teachers re: accuracy.<br /><br />All in all, I am dearly disappointed in the lack of actual teaching instruction other that cutesy activities.<br /><br />A better mathematics choice? ' Mathematics Their Way'... Its a gem. Has stood the test of time.  Just ordered a used one since my original from 30 years ago is long gone.<br /><br />9"
18830,18831,__label2__,2,Y,Books,672329913,"Mastering Unreal Technology, Volume I: Introduction to Level Design with Unreal Engine 3",I have Unreal Engine 4 so this book didn't really ...,I have Unreal Engine 4 so this book didn't really help me. It is really hard to find books on unreal engine 4 so I bought this book thinking that it might help a little and that there wasn't going to be big changes between Unreal 3 and 4 but I was wrong.
18850,18851,__label2__,5,Y,Books,076273034X,"Scenic Driving the Ozarks, 2nd: Including the Ouachita Mountains (Scenic Routes & Byways)",Senic Driving,It was very informative .  We travel through that area often .  It helped us find things we were missing .
18872,18873,__label2__,5,Y,Books,785206787,Beside Still Waters: Words of Comfort for the Soul,compelling,CH Spurgeon will compel you to walk closer to God and trust God as He leads you through the difficult moments of life.
18889,18890,__label2__,5,N,Books,989091007,Hour of the Wolf: An Experiment in Ageless Living,Hour of the Wolf,"I consider myself a voracious reader...this book in the top 5 of all the books I have ever read. Cried, raged and nodded my head with the insight and sheer joy of this book.<br /><br />Kudos to Paul R. Lipton who tells  a story of hope, clarity and insight into the inevitable truth of aging."
18908,18909,__label2__,4,Y,Books,976816024,Taekwondo: Building on the Basics,Good book,This is a good book for anyone at any level that wants to improve their Taekwon-Do.  Benefit for those teaching TKD
18928,18929,__label2__,4,Y,Books,932551483,The Big Book of Buds Volume 4: More Marijuana Varieties from the World's Great Seed Breeders,More Eye Candy...,"Better info on growing styles in this edition, SCrog is included. Maybe a bit clearer on planting times and conditions each variety prefers.<br /><br />Getting better as we go deeper into the ever changing world of Weed breeding..."
18934,18935,__label2__,5,Y,Books,809095319,Junipero Serra: California's Founding Father,A fair review of a controversial life.,Excellent historical method; religious elements approached with professional lack-of-bias.  Resources (Notes and suggestions for further reading) make the book even more valuable for study.
19009,19010,__label2__,5,Y,Books,802801145,The Contemplative Pastor: Returning to the Art of Spiritual Direction,Refreshing,As a Youth & Young Adult pastor for 7 years this puts words to the longing in my heart. I think this book captures the essence of being a Shepherd of God's people.
19011,19012,__label2__,5,Y,Books,515090786,Letters To Philip,Great for young married couples,"I give a copy of this book to every young couple who comes in my office for pre-marital counseling.  I also give the companion book, 'Letters to Karen'.  These books have been out for years, but they still ring true and healthy for couples starting a life together."
19066,19067,__label2__,5,N,Books,1621412792,Ride On!,"Story of Love, Strength and Courage","I was fortunate to attend Stephanie's first book signing where I purchased my copy of ""Ride On! As I waited in line, I watched her personal video playing on the table.Each picture in the slideshow depicted Stephanie and Chris happy, in love and clearly showed their passion for riding bikes. ""What a beautiful couple they are,"" I thought to myself as I viewed wedding pictures,the honeymoon, and simply ""living and loving life."" I thumbed through the book and immediately found more pictures inserted which sadly depicted Chris in the midst of his illness. Even then, he wore a smile and always had ""thumbs up!"" I could not wait to go home and start reading!<br /><br />I highly recommend this book to readers. It is a wonderful love story, yes, but also a story of hope, perseverance and a strong faith and belief in a Higher Power.This book has made me a better person and an extremely grateful one."
19071,19072,__label2__,5,Y,Books,1935707892,500 Essential Words: GRE Vocabulary Flash Cards (Manhattan Prep GRE Strategy Guides),Great Cards!!,"They are sturdy, have a nice weight, and are large enough.  The front side shoes the word and the pronunciation.  I think the pronunciation may be new b/c the reviews I read before purchasing said they did not have pronunciation.  This set definitely has it.  The back side gives the definition, related words and sentence examples.  The cards contain a hole in the corner and come with a metal ring.  This is very helpful, as I have been taking a section of them to work to study on my lunch hour.<br /><br />I strongly recommend these cards!"
19105,19106,__label2__,5,Y,Books,1927018315,Cozy Classics: Jane Eyre,best board books!,We love Jane Eyre and now the youngest reader can enjoy this classic. These are the best board books available and will become classics of their own.  i'm hoping the needle felted characters will become available for purchase!
19108,19109,__label2__,5,Y,Books,1484076230,"The Elliott Homestead: From Scratch: Traditional, whole-foods dishes for easy, everyday meals",Awesome book!,"Amazing book! Love how it walks you through how to stock your pantry and has additional suggestions to make whole, clean, unprocessed food prep easier! Wish Amazon.ca would consider carrying it though-shipping likely would have been cheaper."
19132,19133,__label2__,5,Y,Books,B000FS6BIW,Ravensburger The Best Disney Themes 1000 Piece Jigsaw Puzzle,Pretty puzzle!,I bought this and expected it would take a month to come in since it was coming for Europe. But I received it in the mail within two weeks. I already put it together and am very please with the quality.
19135,19136,__label2__,5,Y,Books,1570761183,Mary Thomas's Dictionary of Embroidery Stitches,"A ""must-have"" for every Needleworker",I've embroidered since I was 10 y.o. - - This book probably has every stitch you would commonly use or need for projects. I think the diagrams are clear and easy to understand. Glad to have purchased and added this to my needlework library.
19149,19150,__label2__,5,Y,Books,1401207529,Batman: Year One,Origin stories aren't always bad,"Another excellent origin story for the Batman universe. Now we know how Batman came to be, as well as Gordon and his family and even Catwoman. Frank Miller does an excellent job at weaving everything together and making connections between the characters even before they knew each other in their respective ways. Very immersive and influential to other Batman arcs, this is a must have for all Batman fans, new and old, to really understand why Batman is who he is and why he does what he does, as well as to get in the minds of Gordon and Batman, with further support from Selina Kyle."
19201,19202,__label2__,5,N,Books,990396460,Ryley's Revenge (Gloves Off) (Volume 4),Ryley's Revenge has by far be my most favorite of the Gloves Off series,"Ryley's Revenge has by far be my most favorite of the Gloves Off series. I fell in love with Ryley and Ashleigh in the first book. I knew their story couldn't be over. The way Ryley tried to make Ashleigh suffer like he did almost brought me to tears, but those quickly went away when they had their steamy reunion. I mean who doesn't enjoy a little passion in their reading? Camden has real issues going on and I would love to know what this all stems from. You should read the first Gloves of novel to fully understand what is going on in this one, but you won't be disappointed. L. P. has captured my heart with all her books from the first one I read. I look forward to reading more."
19273,19274,__label2__,5,Y,Books,813828090,Veterinary Hematology: Atlas of Common Domestic and Non-Domestic Species,Great resource for everyone,A great book for techs or docs needed to learn or brush up on hematology. Highly recommend. The photos are fantastic
19322,19323,__label2__,4,N,Books,767908244,German Boy: A Child in War,"....we will stay with the loyal SS in this village, lilke good Germans.","A child's eye view of the desperate and ruinous destruction wrought by that satanic game called WWll. Nineteen forty-five marked the nadir of human civilization, to quote Gunter Grass who served in a branch of the SS during the dark world war. I suggest that one read Samuel's work after having digested Solzhenitsyn's &#34; Prussian Nights: A Poem (1977)&#34; and M. Hillers's &#34;A Woman in Berlin: Eight Weeks in the Conquered City (2000),&#34; possibly in the reverse order. Samuel says (p. 346) &#34;... the dirt of our lives was not only under our fingernails and our unwashed bodies but had penetrated our souls.&#34; Solzhenitsyn and Hillers in their respective books or rather in their litanies describe in detail when and how human beings turn into inhuman beasts in the midst of the bloody calvary. The only hitch in Samuel's book is that Wolfgang appears to too ably digest the many incomprehensible and complex war situations that even the grown-ups wouldn't be able to comprehend. In part of the story, often times Wolfgang's child's eye view inadvertently gets transformed into a grown-up's eye view."
19323,19324,__label2__,5,Y,Books,875263798,Bilingual Dictionary of Criminal Justice Terms: English/Spanish ( 2nd Edition ) (English and Spanish Edition),This is a must for any professional Translator or Interpreter!,I'm presently taking courses to obtain my State of California certification and this text is more than just a dictionary.  It contains definitions of the different styles of interpreting but also covers code of ethics and much more.  It is a well of information that should be read and kept next to you in your suitcase!<br />Make sure you search for the lowest price.  I originally ordered it for almost $200 then realized there was another copy for only $50.  I was pleasantly surprised that not only was a brand new copy (it was labeled as good condition) when I received it but also received it in 2 days!
19361,19362,__label2__,4,Y,Books,1556437080,Fresh: The Ultimate Live-Food Cookbook,Tastey food,I liked this book for the recipes and the furmented foods. They use more things than I would so I did modify some recipes. Over all a good book
19363,19364,__label2__,1,Y,Books,1402799918,Absolutely Nasty® Kakuro Level Three (Absolutely Nasty® Series),For black belts only!,"I have been doing Kakuro puzzles for years and though I am not an expert, I usually am able to complete the majority of the puzzles in a book.  These however are extremely difficult."
19383,19384,__label2__,4,Y,Books,B003JAH9QQ,Names of Jesus Burgundy Bible / Book Cover (Large),"Great fit and look, but no pockets...","This fits my Life Application study bible perfectly! It's attractive and well-made. My only complaint is that there are no pockets in it. If it had those, this is easily a five star product."
19387,19388,__label2__,5,Y,Books,099082473X,Do Not Resuscitate,What we love and fear about the future.,"Do Not Resuscitate ventures into the life and mind of an elderly man, Jim Frost, at the beginning of the end of his life. It explores the transition from a past lifestyle that we live today into a future of questionable technology that would make skeptics of religious zealots and atheists alike.  Mixed with humor and irony in a very Vonnegut-like fashion, the author writes his main character, Jim Frost, writing his own biography. Meanwhile his daughter Eliza has signed him up to have his brain downloaded onto a microchip to be saved for some future purpose. Ideally, to be downloaded into a new body.  Toying with the idea of living forever due to such technology, Jim frost remembers his own past for the reader and explores what it means to live in die with stories of family issues, friendly encounters, global evolution, mysterious jobs, and present day elderly life. Bouts of light and dark humor jump out from the text in unexpected moments leaving the reader with wry smiles during a variety of emotional moments.  Personally, I found myself brushing through the pages of an easy read that kept the story new and fresh the whole way through. This isn’t to be mistaken for a sci-fi thriller or expansive adventure. It is a book about life and what humans can very well face in the near future. I am a science fiction fan and I love the idea of both near-future and far future stories(Vonnegut, Asimov). I generally like to read science fiction that provides thought-provoking concepts within a variety of time periods; this is one of those stories.  It is an in-depth expedition into life’s big questions. If you enjoy Kurt Vonnegut, you will enjoy this. I recommend."
19399,19400,__label2__,5,N,Books,393240029,Flight 232: A Story of Disaster and Survival,highly recommended,"Very interesting, detailed description of what went on before, during and after the crash. I was touched by so many of the stories and shocked that so many were able to survive."
19446,19447,__label2__,5,Y,Books,1452105448,642 Things to Write About,Who knew writing could be so fun!,"Bought this for my 14 year old daughter who likes to write. She loves it and we have fun just reading some of the hilarious topics. It's obviously written for adults, but I think most teens would appreciate the humor as well.  Its a great tool for teachers and writers."
19464,19465,__label2__,5,Y,Books,1582432872,"Labyrinth of Desire: Women, Passion and Romantic Obsession",Insightful and concise,"Sullivan packs a lot of insight and breadth of knowledge into this little book, which is such a refreshing antedote to such pop-psych fluff of the  ""Women Who Love Too Much"", ""Venus/Mars"" ilk. She looks at obsessive love with a critical and erudite, yet sympathetic eye, never simply pathologizing, but properly deconstructing it in cultural and psychological contexts. She also includes (fairly) recent neurological theory without reducing everything to simplistic, evolutionary psychological cliche.<br /><br />If you're an incurable romantic, you will get much out of this well-written book. It never condescends and is unflinching yet sympathetic in its revelations. Highly recommended."
19519,19520,__label2__,5,Y,Books,874807689,Lithic Debitage,You should get it.,Another great book for those interested in the process and end results of stone tool making and identification.  i bought it for archaeology lab methods class and it was a great aid and learning tool.
19545,19546,__label2__,4,Y,Books,793578183,"SmartStart Guitar: A Fun, Easy Approach to Beginning Guitar for Kids",Excellent concept with one flaw,"This book's approach to teaching music is essentially on the mark. I believe it to be crucially important for students (young & old) to begin music making doing just that - playing as much as possible first without being encumbered too much by reading lots of notation. The CD recording is very good in that it starts students playing using a G tuning thereby allowing music making to be virtually immediate. However, as matters progress to standard tuning, the recording provides notes that are 1/2 flat of concert pitch (Eb, Ab, Db, Gb, Bb, Eb instead of E, A, D, G, B, E)! Odd, especially considering that the G tuning IS at correct pitch. Publisher needs to correct this ASAP!"
19568,19569,__label2__,5,N,Books,1468536516,Your Life,Inspiring and heartfelt!,"Scot Spooner should keep writing! His words are inspiring. ""Your Life"" is a good reminder to take responsibility for your actions, make good decisions and stay focused on you and yours. Life is what YOU make it. A quick read - pick it up!"
19602,19603,__label2__,4,N,Books,1430246685,Plan to Turn Your Company Around in 90 Days: How to Restore Positive Cash Flow and Profitability,I read it before I had to and I couldn't be happier I did,"Solid book.  Clear and appropriate fundamentals, and helpful detailed tools, to get your company focused on generating maximum return.  I read it before I had to and I couldn't be happier I did.  Well written."
19618,19619,__label2__,5,Y,Books,B009NLU80Y,Canon Powershot SX50 HS CheatSheet,Bought as birthday gift for son . Very happy with camera.,"Really useful addition to camera kit bought along with Powershot SX50 camera as a birthday gift .<br />No need to take manual with camera .<br />All info available on one sheet .<br />Good quality well laminated .<br />Folds up small .<br />Well laid out , info easy to access .<br />A big help in getting started with the camera .<br />Well pleased with purchase of this item."
19623,19624,__label2__,4,Y,Books,982761015,Modernist Cuisine at Home,"Great Photos, Interesting Reading but Overwhelming for this Home Cook","Great photos and thought provoking for a home cook. But honestly it is a bit overwhelming for me. I am an avid home cook but these recipes require new equipment, new methods and considerable effort or at least that is my impression. As of now I have only made some of the pestos. In time I intend to do more but I will take it slow."
19625,19626,__label2__,4,Y,Books,446615889,Cane River (Oprah's Book Club),Cane river review,"Good read book could have been in better condition, overall though I would recccomd this book to a friend yup"
19665,19666,__label2__,5,Y,Books,393077411,Gunfight: The Battle over the Right to Bear Arms in America,Gunfight: The Battle over the Right to Bear Arms in America,Very provocative and informative read.<br />Well researched and well balanced.<br />Especially interesting with regard to the internal politics of gun rights groups.
19729,19730,__label2__,5,Y,Books,1612620051,Sailor Moon 9,I love it,"It comes with 2 colorful pages in the beginning. The quality of printing is awesome. I have been a fan of Sailormoon since I was little and was dying to get a proper manga collection in English and yes these books didn't disappoint me. The translation is very good, especially the helping pages in explanation of extra terms (Japanese term/culture) used in the book so readers can understand more about characters' action and dialogue.<br /><br />I can't wait to collect all of them. These books are way better than the old ones. Good job!"
19740,19741,__label2__,5,Y,Books,1594037744,Saving Congress from Itself: Emancipating the States and Empowering Their People,Sen. Buckley is a seer to whom we all ...,"Sen. Buckley is a seer to whom we all should pay attention. The federal government encroachment on individual and states' rights is moving us toward bankruptcy. Buckley writes with knowledge and authority. After you read this important book, send a copy to your Congressman and Senator."
19792,19793,__label2__,5,Y,Books,671631985,Teach Your Child to Read in 100 Easy Lessons,Best book for teaching,I bought htis book to teach my 5 year old son to read. I have tried several times before with no luck. By lesson 3 he read his first word. This was the best thing I bought well worth the 12.95 I spent to order it. I would recommend this book to anyone who wants there child to learn with ease.
19848,19849,__label2__,5,Y,Books,1419702173,My Friend Dahmer,BEST EXPERIENCE EVER,"Over all very very happy with everything. Best experience Ive had with Amazon.com.<br /><br />Love my graphic novel, get yours today"
19862,19863,__label2__,5,Y,Books,089659887X,Minimalism: Art of Circumstance (Abbeville Modern Art Movements),Excellent collection,I went to Marfa Texas and visited Chinati and saw many of the works in this book there.  I highly recommend the trip to Marfa and a visit to the Museum.  Fascinating place and great little town.
19924,19925,__label2__,5,Y,Books,312141084,"Greens Glorious Greens!: More than 140 Ways to Prepare All Those Great-Tasting, Super-Healthy, Beautiful Leafy Greens",Just what I was looking for!,"This book is perfect for anyone who recognizes the need for a more healthy diet but who has no knowledge of how to use all those leafy greens that we are told we need.  An encyclopedia with recipes along with preparation and storage how-tos, this has been a real education and I feel so much smarter and healthier after just a few weeks!!  I'm so glad I purchased this book!"
19945,19946,__label2__,5,Y,Books,081982691X,Forgiveness: A Catholic Approach,Very easy read!,Very well written and easy to comprehend.  I highly recommend it.  I've only read the first couple of chapters but I love it.
19952,19953,__label2__,5,Y,Books,1484883934,Build Muscle Without Weights: The Complete Book Of Dynamic Self-Resistance Isotonic Exercises,Great alternative to the gym,If you are tired of being chained to a gym membership to stay in shape then David Nordmark offers you a great alternative.  Based in solid science and proven experience the isotonic method really works.  This book provides practical guidelines on how to safely and effectively keep your body strong and healthy.  I appreciated the illustrations also that help you see exactly how to perform each exercise.  I have personally used many isotonic exercises for years and I look and feel better than many guys who are much younger. Do yourself a favor and not only buy this book but use it!
19978,19979,__label2__,5,Y,Books,098268701X,Tractor Mac Farmer's Market,great book for tractor loving kids,"my son loves tractor mac! he is 4 now, but we've been reading t.mac since he was 2.  the pictures are just as colorful as the characters themselves! fun fun fun"
19979,19980,__label2__,4,Y,Books,316069515,The Gods of Guilt (A Lincoln Lawyer Novel),A real character,"One of the most surprising things about Connelly's books is that his lawyer (The Lincoln Lawyer) is a real guy with wonderful dimension, and it surprises me that a non-lawyer does such a magnificent job sharing this guy with his flaws, and his aspirations.  Wonderful title, and the story didn't let me know."
19991,19992,__label2__,5,N,Books,1416997318,Glimpse (Paula Wiseman Books),Loved it!,I really like the struggle they went to and the happy ending it was extremely fast which made it easy to read! it was a fun read
19999,20000,__label2__,1,Y,Books,1617950858,Time Has Come: How to Prepare Now for Epic Events Ahead,Mail Without contents,All I received was an empty package that was re-taped with no contents except an invoice.....needless to say very disappointed<br />It was stamped &#34;received without any contents by the USPS.  Bob Sincavage
20017,20018,__label2__,5,Y,Books,1587133482,Network Fundamentals: CCNA Exploration Companion Guide (Cisco Networking Academy),For School,"This book was required for my Networking course in school, and I find it's a rather interesting read I guess."
20033,20034,__label2__,5,N,Books,802795714,Captain Raptor and the Space Pirates,My son is obsessed with this book,"My 3.5 year old loves both the Captain Raptor books. They're the first graphic novel-type books we've read him, and they've been a big hit. He pretends to be the characters, gets really caught up in the story... Just a good fit. We're just hoping there's a third on the way soon, before we go nuts reading both books, over and over, every night... Help a parent out! :)"
20038,20039,__label2__,5,N,Books,984087702,"Skin Horse (Skin Horse, Volume One)",Wonderful romp in psychology and Mad Science,"Skin Horse volume one is the first of (hopefully many) print editions of the webcomic Skin-Horse.  It picks up in the same universe as the authors previous Webcomic - Narbonic - and features a small and overworked government social services agency who deals with the creations of mad scientists and helps them integrate into society.<br /><br />At the time of this review I have been following this comic for 4 Years, and the 4th volume is in production now.  Very entertaining with long and short plots and storylines that interweave when re-read as a whole.<br /><br />HIGHLY recommended."
20040,20041,__label2__,2,Y,Books,1482391074,Charles Manson - Unauthorized,don't bother,"Don't bother with this sometimes innaccurate and poorly written/edited rehash of better accounts of Manson and Co. However, it is good for a chuckle."
20053,20054,__label2__,5,Y,Books,960981438,Traditional Portuguese Recipes from Provincetown,Great recipes and good stories.,Wonderful stories and recipes.  A gift for my son and his wife who honeymooned in Portugal and enjoyed the cuisine.
20076,20077,__label2__,3,Y,Books,1567111777,Nature Close-Up - Earthworms,Nature Close-Up Earthworms,The book was torn in places not the quality I had expected.  The pictures were great and the story served the purpose.
20104,20105,__label2__,5,Y,Books,739301845,A Gift of Dragons,three great stores on one cd,Very good. I was looking for the store and could not fine glad I have it know . you need to take time lison to the store.
20114,20115,__label2__,5,N,Books,316216798,Murder as a Fine Art (Thomas and Emily De Quincey),Wow!  Written for an Intelligent Reader!,"This was an amazingly well researched, carefully plotted, and just wonderfully written book!  I began reading it only because it was a Book Club choice.  By the time I was finished, I wanted to buy a dozen more copies and give them to all my best friends.  Don't give up on this just because you may not have heard of it.  If you're an intelligent reader who is looking for an smart, provocative, impressive mystery that will teach you many things as you read, this is the book for you."
20115,20116,__label2__,5,N,Books,1401324266,The Homesick Texan Cookbook,Great recipes and information.,"Tried at least half the recipes in this book and have yet to find a dud.<br />Love it and buying more copies as gifts, cause  everybody needs good Tex mex in their life."
20123,20124,__label2__,2,Y,Books,385527985,Big Machine: A Novel,Just Not Good,"I'm a book devourer.  (is that a word?  gee - i should know that!)  And i read many different types.<br /><br />Over my lifetime (i'm 53), i believe i've read thousands.  I love books, and rarely hate one.  I ALMOST hated this one.  Came close...<br /><br />I like that it was an original idea, and could have been an exciting, cool type of story.  The actual writing was not horrible either.  Hence the second star...<br /><br />I just found that it went too many places, and never gave me enough from any ONE place that it went.  I didnt get enough from any ONE character, either.  I LOVE to read, and i actually dreaded picking this book up every day to continue with it.  (I never stop reading a book i've started before i finish it.  Just some of my OCD.)<br /><br />Too many ideas in one, and none of them fulfilling enough for me.  A lot of things didnt make sense to me - i dont mind a challenge, but i'd like to eventually be able to figure it out once the book wraps up.  This book just lost me."
20129,20130,__label2__,5,Y,Books,1421400960,Astrobiology: A Brief Introduction,this book is almost like reading an awesome novel on the physical aspects of ...,"As a chemist, this book is almost like reading an awesome novel on the physical aspects of the creation of the universe and potential life beginnings."
20142,20143,__label2__,2,Y,Books,1609619366,"Wheat Belly Cookbook: 150 Recipes to Help You Lose the Wheat, Lose the Weight, and Find Your Path Back to Health",there are better choices I'm sure,"Con's about this book<br />1.  Recipes seem to be untested and do not produce the results in the pictures.<br />2  The first part of the book is just a rehash of the excellent book Wheat Belly.  If I had wanted to re-read the Wheat Belly book I would have read it again and not bothered to purchase a ""cook book"" that just rehashes the same thing for a number of chapters.<br />3.  While I really appreciate the author's research, writing and this important health information the cook book was a let down.  There are other cookbooks one can use their common sense and adapt to gluten free, a more thorough explanation on how to do that would have been appreciated more than some non workable recipes with disappointing results for the expense of the ingredients and the time involved.<br />4.  The challenge here is for a great cook to come up with some recipes that taste excellent, are gluten free and actually work.<br /><br />Wheat Belly is worth the price and more, the Wheat Belly Cookbook was a complete waste of money in my opinion.<br /><br />I love cooking and am used to being adaptable in the kitchen with decades of experience.  The first recipe I used, the pancakes with coconut flour was not remotely accurate in terms of flour/liquid proportions.  Following instructions left me with a mixture that could not be made into pancake.  I adapted it with more liquids and had a crumbly waste of expensive ingredients that turned to crumbs when trying to turn them on the grill.  I wondered if this recipe was tested at all.  After that disaster which ended up in the garbage disposal I'm not going to try any more of the recipes that are bread product replacements.<br /><br />While I haven't tried all the recipes my initial attempts have disappointed someone who loves to cook"
20152,20153,__label2__,1,N,Books,1483924505,A Practical Guide to Children's Health,Pure Stupidity,If you want to harm your children and contribute to pure stupidity buy this book! In all honesty though this book is dangerous. She is not credible enough to write anything based on medicine. She is joke and so is this book. Please spare yourself the brain cells that you could lose and don't buy it.
20157,20158,__label2__,4,N,Books,077831748X,War of the Wives,3.5 stars,An interesting and twisty read that is both thought provoking and original.  Told from alternating points of view you are given a deeper sense of the story.  3.5 stars
