,Unnamed: 0,DOC_ID,LABEL,RATING,VERIFIED_PURCHASE,PRODUCT_CATEGORY,PRODUCT_ID,PRODUCT_TITLE,REVIEW_TITLE,REVIEW_TEXT,DEGREE_0.25,DEGREE_0.50,DEGREE_0.75
547,14597,14598,__label2__,5,Y,Grocery,B000F4DKB2,"Twinings Decaf Black Tea, Lady Grey, 20 Count Bagged Tea (6 Pack)",The best!,"I was recently introduced to Lady Grey tea - which is so much better than the tea named after her husband, the Earl of Grey.  I was therefore, quite pleased to see that Amazon carries both regular and decaf.  The perfect drink for a Midwestern winter afternoon.",683,648,160.0
548,14607,14608,__label2__,3,Y,Grocery,B004NB9TOU,"Borden Egg Nog, Shelf Stable, 32-Ounce (Pack of 6)",Not real eggnog,"don't have a problem with the containers they are in at this time. The eggnog is ok, something about the taste is just not right",682,552,31.0
549,14621,14622,__label2__,5,Y,Grocery,B005SUQNKS,El Almendro Turron Duro 200 grs (7 oz.),Love this. My dad used to buy turon every ...,Love this. My dad used to buy turon every time he went to Spain. Not sure if it was the same brand but this is just as I remembered it. I'll definitely be ordering it again.,677,471,3.0
550,14626,14627,__label2__,5,N,Grocery,B004U7QTA4,Starbucks Caramel Syrup (1-L.),Excellent,"Exactly what have in the Starbucks store, and came with the needed pump. Recommend to everyone who likes Carmel flavoring.",683,600,49.0
551,14648,14649,__label2__,5,Y,Grocery,B000KSTYBS,"Cafe Altura Whole Bean Organic Coffee, Biodynamic French Roast, 2 Pound",Energetically high coffee beans.,"My wife and I have been brewing this coffee for years. We have always drank organic coffee, but Altura's biodynamic coffee takes it to another level of goodness. We like to combine their French roast and regular roast for a robust and smooth tasting brew.",678,562,45.0
552,14818,14819,__label2__,5,Y,Grocery,B00CZ2KYRU,2LB Cafe Don Pablo Gourmet Coffee Signature Blend - Medium-Dark Roast Coffee - Whole Bean Coffee - 2 Pound ( 2 lb ) Bag,As long as I can get Don Pablo I will ...,As long as I can get Don Pablo I will never drink other brands.  The beans are sent to my sister in South Georgia which feels the same way I do.,675,258,
553,14888,14889,__label2__,5,Y,Grocery,B00BCXRDZE,"Tully's Coffee Hawaiian Blend K-Cups, 80 Count",Favorite coffee,"I thought Caribou was my forever favorite, but this beats it.  Smooth, mellow, and no bitterness.  Wish I had discovered it sooner!",682,657,53.0
554,14894,14895,__label2__,5,N,Grocery,B0058ORTXY,Buffalo's Own Chiavetta's Barbecue Marinade 64 Oz.,Yeah I would say the marinade is good.,"Picture this... a vast hurricane is overtaking Eastern United States of America, it is ravaging the coastline tearing down homes left and right leaving a war path the world has never witnessed.  In the final hour of Eastern Coast humanity, the sky's part and a beam of light shines through directly onto a single piece of chicken that has been marinated in this scientific formula.  Upon the first individual spotting this beam of light 400 miles away, they walked until they reached the savory destination of roasted chicken.  Upon one bite the destruction was gone and Chuck Norris stood triumphantly holding onto baby jesus shooting beams of healing light.. Yeah I would say the marinade is good.",655,229,
555,14926,14927,__label2__,4,N,Grocery,B00K73KBVI,"Barilla Collezione Pasta, Casarecce, 12 Ounce (Pack of 12)",Pasta was good and the quality you expect from Barilla,"Pasta was good and the quality you expect from Barilla. It was something different than the usual noodles we cook with. I wish the noodle would have been a little softer in texture. I cooked it a little longer than the directions required, but it didn't make much of a difference. I guess this is the texture the noodle should be.  I received the product as part of a promotion from the brand.",682,650,76.0
556,14970,14971,__label2__,5,N,Grocery,B005PY8418,"Gourmet Peach Habañero Jelly - Peaches, Orange Bell Peppers & Habañero Chilies - by Quinn's (Pack of 3)",Love it,"I am very satisfied with the product, and I use it on everything but toast. My package arrived on time and in great condition",683,626,52.0
557,14981,14982,__label2__,1,N,Grocery,B00D3SPM2M,"Jolly Time - Butter Licious Reese Buttery Popcorn Salt (New Label but SAME Reese Ingredients, Product and Salt inside!), Buy SIX Jars and Save, Each Jar is 3.25 Oz (Pack of 6)",DO NOT BUY,"The description alone is a lie. Just comparing my old Reese label to this one, the ingredients are NOT the same.",674,400,11.0
558,14984,14985,__label2__,5,Y,Grocery,B001E5E10K,"White Gold Honey, 23-Ounce Container (Pack of 2)",best honey out there,"Im a big raw honey fan, and this is just fantastic!! There is nothing wrong with good quality, and it delivers fully.",676,417,34.0
559,15010,15011,__label2__,3,Y,Grocery,B005KR0MZG,"Red Star Active Dry Yeast, 2 Pound Pouch",if you're used to Rapid Rise ...,As far as yeast goes it works but if you're used to Rapid Rise get ready for a wait. I make 5 minute bread all the time. Using Rapid Rise yeast it doubles very quickly. With this yeast it eventually almost doubles but it takes over 2 hours in my kitchen. I'm having a very hard time getting used to the difference. Since I use a lot of yeast I get tired of buying the little packets but even with this big jar of yeast I keep buying the packets because it's just too slow. I like to make yeast waffles (YUM) but I'd have to get up with the roosters to get it to rise enough with this.,681,573,37.0
560,15032,15033,__label2__,5,Y,Grocery,B0036Q6DSS,"Flax USA 100% Natural Flax Cold Milled Ground Golden Flax Seed, 40-Ounce Pack",Not always easy to find at the grocery and not in large ...,"Not always easy to find at the grocery and not in large quantities, so this is nice for the cereal mix I prepare (as recommended by my dietician).",682,637,52.0
561,15033,15034,__label2__,1,N,Grocery,B0001N47ZA,Bigelow® Constant Comment® Tea,Changed the formula!,Watch out!  I bought 2 boxes and had to throw them out.  Bigelow apparently changed the formula (so much for the secret that only 3 people knew).  It's now loaded up with cinnamon and really tastes like bad herbal tea.  Don't buy it.  Check out the comments on the actual Bigelow site -- I'm not the only one who is really disappointed by this.,680,573,63.0
562,15035,15036,__label2__,3,Y,Grocery,B000MGOZEO,"NOW Foods Xylitol Packets Pure,  75 Count  Box",difficult to use,These crystals are large and need to be broken down or put through a grinder. They do not mix well<br />with cold liquids.,614,107,1.0
563,15039,15040,__label2__,5,Y,Grocery,B007I9WFCC,"Mother Earth Products Dried Celery, Crosscut, Quart Jar",Five Stars,A staple ingredient for one of our popular new herb blends. Just the right amount of fresh celery taste!,684,681,142.0
564,15063,15064,__label2__,5,Y,Grocery,B003JA5KBW,"EBOOST Acai Pomegranate, 30-Count Pouches",best flavor,"eBoost seems to work better than emergen-c for me. I like the green tea extracts; it seems healthier. It also seems to help with my focus. I don't take anything for my ADD, but I have noticed when I am having trouble concentrating at work, an eBoost seems to help. I am not a doctor, I have no medical knowledge of how this would work, I am only speaking from my own experience. I also feel a prolonged boost from these. I stopped getting 5 hour energy, which have a small crash for me. eBoost is all I use now.",682,659,158.0
565,15074,15075,__label2__,5,Y,Grocery,B00D5U675O,Chives - 4 oz Pouch,Excellent value,I am a heavy user of dried chives and this was an excellent value. The bag is re-sealable and stores well.,680,553,28.0
566,15089,15090,__label2__,4,Y,Grocery,B004XWSDY6,"Strawberry Extract, Natural Flavor Blend - 4 Ounce Bottle",Used in beer recipe,Used for a beer additive.  This will be enough for at least 10 gallons of beer and produces a strong strawberry taste and aroma.  The taste is slightly candy strawberry or fake strawberry.,682,518,6.0
567,15094,15095,__label2__,5,Y,Grocery,B00HNTPEWU,"Viva Labs Organic Extra Virgin Coconut Oil, 32 Ounce",Five Stars,"i love this coconut oil as it aids with my digestion and it also kills bacteria, parasites and yeast.",684,681,142.0
568,15100,15101,__label2__,5,Y,Grocery,B0093JGC5Q,"Airheads Chewier Mini Bars Variety Pack, 12 Ounce",Mmmmmmm....,"Who doesn't love Airheads? Crazy people, that's who. The mini bars are a nice way to limit yourself. Also, when listed as an add-on item they were a steal!",677,353,3.0
569,15110,15111,__label2__,5,Y,Grocery,B003L4A3UY,"Cafe Britt Costa Rica Organic Bajo Sombra Whole Bean Coffee, 12-Ounce Bags (Pack of 2)",Delicious Coffee,"I grind this coffee right before I brew it. I've brewed it in a 4 cup Cuisinart, a 10 Cup Bunn, and a single filter right into the cup.... always delicious!",677,530,23.0
570,15116,15117,__label2__,3,Y,Grocery,B00EZWTNS4,Garnier Nutritioniste Ultra-lift Anti-wrinkle Firming Night Cream - 1.7 Ounce ( Pack Of 3 ),Ultra-lift Intensive or Ultra-lift Pro?,"Got 3 Garnier Nutritioniste Ultra-lift Intensive w/Retinal + Pro Elastin (newer version) from A & B Wholesale instead of the Garnier Nutritioniste Pro w/Pro-xylane, Vitamin A, Omega 3-6 (older version) which was advertised/pictured which I love. Disappointed & due not want to spend more on shipping back so will try give to family or friends that can tolerate retinal w/out redness inflammation when waking up. When wanting only Garnier Nuritioniste Pro instead of the intentive can be pretty tricky due to they both boxes almost look the same unless you know what your buying or put them next to each other then you will notice the difference. Looks like in the future I need to email/contact seller to make sure it's the one I want just to be safe. =(",682,650,96.0
571,15183,15184,__label2__,5,Y,Grocery,B000MANIMK,"Jolly Time Crispy 'n White Natural Microwave Popcorn, 3-Count Boxes (Pack of 12)",Crispy White Jolly Time is Great,White popcorn has great flavor & provides fun time for TV ball games!  We've been using Jolly Time almost exclusively for several years.,678,515,5.0
572,15240,15241,__label2__,1,Y,Grocery,B00028MLLG,Tazo African Red Bush Tea caffeine free (1.9 oz / 55 g),Buyer beware...,"They didn't send me African Red Bush.  It was some citrus tea. I thought maybe it was the African Red Bush labeled as something else, but it doesn't taste the same. Buyer beware...",656,329,6.0
573,15249,15250,__label2__,5,Y,Grocery,B0016BO5EY,"Nutiva Organic Virgin Coconut Oil (8-Pound), 1-Gallon Tub",How do I love thee - let me count the ways,1 - great for cooking 2 - great for skin irritation 3 - taste wonderful.  I could go on and on.  Can't say enough great things about this oil.,681,598,40.0
574,15255,15256,__label2__,4,Y,Grocery,B0000CFPI2,"Nesco BJ-6 Jerky Spice Works, Original Flavor, 6 pack",met expectations,I have tried other jerky seasoning on venison and this worked well and had flavor and taste I expected. Will buy it again,681,614,73.0
575,15279,15280,__label2__,3,Y,Grocery,B003SBPQ7U,"Hansen's Natural 100% Juice Bottles, Grape, 64 Ounce (Pack of 8)","Has an ""acidy"" like taste",Not bad as grape juice goes.. does not taste as good as<br />Welchs.. has a &#34;tart&#34; or &#34;acidy&#34; taste.. would work for someone<br />who prefers a tart grape,680,488,7.0
576,15285,15286,__label2__,5,Y,Grocery,B008QZOYGW,Malpighi Prelibato White Balsamic Vinegar - 6.7oz. Bottle,Love It,Bought this in Italy when i was there and was able to buy a few more bottles since I came home it is so good,661,239,
577,15348,15349,__label2__,5,Y,Grocery,B003Y5Y31U,"Inn Maid Noodles, Medium, 16-Ounce Bags (Pack of 12)",Noodles,Best noodles. Great for any dish. Arrived in great condition: packaging was great. All of my Amish friends use these noodles in their dishes.,684,617,39.0
578,15358,15359,__label2__,5,Y,Grocery,B00FN2ZGP4,"Tassimo Gevalia Pumpkin Spice Latte T Discs, 14.9 Ounce",The Best,It was excellent.  I will tell others about this product.  It was just as good as going to a coffee shop,672,469,24.0
579,15363,15364,__label2__,4,N,Grocery,B008A88FCE,Better Made Barbecue Flavored Potato Chips Family Size 9.5 Ounce,Is the flavor at the bottom?,Back in my day Better Made chips had flavor. I mean flava flave. This just tasted like plain potato chip. There was no color to it.Where did the color go? Where did the flava go? I'll tell you where it went. To the corporate fat cats. Thats where it went!<br /><br />As plain chips I would give it a 10. But as the Barbecue Chips I used to have I would rate it a 5.<br /><br />Do you remember that scene in Casino where he tells the baker to get equal amounts of blueberries in each muffin.....I think Better Made should have that policy.,678,560,27.0
580,15422,15423,__label2__,5,N,Grocery,B00A66PYUY,"Amoretti Premium Syrup, Blackberry, 25.4 Ounce",A little goes a L O N G ways,"A friend gave me a bottle of this company's coconut creme syrup as a gift and I made the mistake of using the recommended amount according to the package (1 3/4 pumps to 8 oz of cold coffee). The drink was so sweet it was undrinkable. So I dumped the whole thing into a 24 oz tumbler and added another 12 oz of coffee. It went from awful to the best coconut coffee I have ever had.<br /><br />I absolutely love blackberry so was thrilled when I saw this company makes a blackberry syrup. After reading the other review I almost didn't get it. But I remembered my first use with the other flavor and decided to give it a shot. I am SO glad I did! When I first opened the bottle I tried I tiny drop of the syrup straight and it was very strong. Previous review said it was almost medicinal and I will agree with that assessment...but only until you use it as it was intended. We made Italian sodas and used a single pump per soda (other brands need 3-5 pumps).  My husband said it was the best berry flavored soda he's had and I have to agree.<br /><br />You cannot compare this product with Torani syrups unless you use it in the correct amounts. A serving size of Torani is 1 oz. A serving of Amoretti is 1 pump (pump is included)! Same sized bottles give you drastically different cost per servings. A 25.4 oz bottle of this syrup is 94 servings vs Torani's 25. It also means you are about only half the calories (this is also determined by the flavors you select) and, in my opinion, a truer flavor...and last I checked Torani was a couple dollars a bottle more. (Though Amoretti's flavor is worth a higher price...I love that they are cheaper!)<br /><br />This is definitely our new ""go-to"" brand for flavored syrups!",682,654,196.0
581,15433,15434,__label2__,3,Y,Grocery,B003CNOUWQ,Xylitol Health Garden Kosher Birch 1 lbs. Product Of USA,not digestable,I bought this to use as a more natural sugar substitute. It tastes great but I was unable to digest it properly. So I ended up using it in a natural toothpaste recipe and it works well in that.,682,665,199.0
582,15459,15460,__label2__,5,Y,Grocery,B00AEGAEGU,Louisiana Cajun Jambalaya Mix (4-pack of 7.5oz bags),I was given a package by some customers who live ...,I was given a package by some customers who live in Louisiana. I was so impressed at the flavor for a &#34;package item&#34; that I immediately went on to amazon to find the product.,677,481,1.0
583,15470,15471,__label2__,1,N,Grocery,B000GG5IY6,"Bigelow French Vanilla Tea, 20-Count Boxes (Pack of 6)",Bigelow Teas,"Bigelow teas, to me, all taste watered down and bitter. No flavor and nasty to the pallette. Waste of money on this purchase. Yuck.",680,509,36.0
584,15471,15472,__label2__,2,Y,Grocery,B00EHVN1S6,"Bragg Nutritional Yeast Seasoning, 4.5 Oz (Pack Of 3)",Gave us stomach pains.,"It does taste cheesy. I don't understand people who say it doesn't. You can do a lot with this and it taste good, but for me ... it gave my family stomach pains and now my tongue feels weird. I only had a little bit, but I wont be having anymore.",681,531,29.0
585,15473,15474,__label2__,5,Y,Grocery,B003D4F2US,"Stash Tea Premium Green Tea, 100 Count Box of Tea Bags in Foil",Very worth it for the price.,This is the best green tea I've ever tried. It's very mellow and it tastes like matcha. It's not bitter like bad quality green teas.,682,563,48.0
586,15611,15612,__label2__,5,Y,Grocery,B008VLW6YI,Blue Mountain Jamaican Curry Powder Mild -22oz,Best curry,"Very flavorful, and complimented my dish wonderfully!!  So well in fact, my grown children begged me to cook with it again!!",673,499,26.0
587,15690,15691,__label2__,2,Y,Grocery,B006SOI7Y8,Nyakers Ginger Snaps and Cookie Tin 750g,Broken cookies when opened :(,"The cookies were broken due to I assume bad packaging as I don't know what it looked like before it was shipped. The pieces taste good, but I would have liked them looking like round cookies... Sad",681,595,78.0
588,15720,15721,__label2__,5,Y,Grocery,B0009F3SBY,"Yogi Teas Kombucha Green Tea, 16 Count (Pack of 6)",Good Tea,Very nice tea.  Great Taste and Fresh.  Would recommend to anyone that enjoys a good cup of tea.  Yogi teas are always good.,680,556,112.0
589,15763,15764,__label2__,5,Y,Grocery,B00BINWVMI,"Celtic Sea Salt Electrolyte Powder Drink Mix, 4.2 Ounce",Great formula,"The formula was just what I was looking for - needed a higher sodium/potassium ratio and wanted some phosphorus in there.  Mixes well, taste is okay, and the price is good.  Will keeping buying it.",681,602,14.0
590,15771,15772,__label2__,4,N,Grocery,B00IDCFXG8,"Viva Labs Organic Non-GMO and Gluten-Free Coconut Flour, 4 Pound",Quantity and Quality,"This is really good stuff, a little grainier than I would have liked, but I've definitely had grainier and paid more for it. This is a good balance of quantity and quality for a really good price.",681,553,32.0
591,15827,15828,__label2__,4,Y,Grocery,B004A6OMT0,Ruffles All-dressed Chips,Ruffles All-dressed Chips,These were expensive for a bag of chips but we ordered them because they were on our son's wish list and we decided to throw them in as part of a graduation gift.  He loved them and told us so more than once. I wouldn't buy them again for the price but I'm sure he would for the chips themselves.,681,627,34.0
592,15840,15841,__label2__,5,Y,Grocery,B006WH1QQ2,"Heartbar Oatmeal Square, White Chocolate Macadamia Nut, 1.76 Ounce (Pack of 12)",Super nummy,"I have tried the choc chip, the PB, the cranberry, the brownie...this is the best! It doesn't taste ""good for you"". I will have to hide these from my son!",679,619,54.0
593,15869,15870,__label2__,3,Y,Grocery,B00HNWIM44,Paleo Pizza Crust Mix - 12 oz,It's ok.,"I ordered three of these.  I had to use coconut oil to manipulate the dough because it is so sticky to work with.  The first one came out decently, but the other two weren't useable.  I threw the giant, greasy, sticky ball in the trash.  Adding more water didn't work either.",678,513,20.0
594,15894,15895,__label2__,5,Y,Grocery,B001GVIS4M,"Yogourmet Freeze Dried Yogurt Starter, 1 ounce box (Pack of 3) (Packaging May Vary)",great product,"great product, i would recommend it to anyone who likes to make yogurt.  An excellent starter.  Always does the job.",676,547,84.0
595,15927,15928,__label2__,5,Y,Grocery,B00B1XCM2O,"Green Mountain Coffee Breakfast Blend K-Cup Packs, 80 Count",Five Stars,This is the only coffee my husband will drink!  No other kind from any other company.  Period.  Enough said!,684,681,142.0
596,15968,15969,__label2__,3,Y,Grocery,B003SC0Q4C,"Blue Sky Zero Calorie Stevia Soda (Jamaican Ginger Ale, 12-Ounce Cans, Pack of 24)",I don't hate it but I won't buy it again...,I purchased this in hopes of replacing gosling's ginger beer (YUM) for making my moscow mules to lower the sugar and calories I was consuming. I was happy to find a diet soda that might be able to fit the bill. I've had other jamaican ginger ale (Reed's is delicious but expensive). For the price I decided to just give it a shot. The delivery was super fast and came in perfect shape. The first flavor I taste is super gingery (which I love) but the aftertaste is a musky kind of bitter taste I can't put my finger on (maybe the stevia?) and I don't like it. I've been mixing this soda half and half with diet ginger ale from my soda stream (which is good but not gingery enough for me) for my cocktails but will have to keep searching for a diet ginger beer that can replace my high sugar favorite! :(  Please let me know if any of you have suggestions! :),682,661,220.0
597,15976,15977,__label2__,5,Y,Grocery,B002K62BYU,Raw Organic Cashews (1 Pound Bag),Perfect order!,These cashews are terrific.  We like non-gmo raw organic eats and the cashews were everything we expected!  I am ready to re-order!,682,641,179.0
598,16112,16113,__label2__,5,Y,Grocery,B00473QU5U,"Morton Pepper Pimienta, Season-All, Seasoned Salt, 5.75-Ounce (Pack of 6)",Fantastic Seasoning!,"I originally reviewed this when it was called Morton Pepper Season-All, but the name has been changed (at least on Amazon). Because of the dual language, Amazon is calling it  Morton Pimienta Season-All.  Anyway, here is my review from a couple of years ago.<br /><br />I had been using this Pepper Season-All (under the McCormick label, UPC 052100071336, 5.75 oz.) for many, many years, mostly as my secret ingredient for marinades. Not anymore.<br /><br />About 2 and a half years ago, McCormick sold its Season-All line to Morton, the Pepper Season-All having a UPC of 024600017558, for the 5.75 oz. plastic jar. As I was on my last jar, but hadn't seen the McCormick product in any stores for sometime, I contacted McCormick and they told me Season-All was now under the Morton label. I looked in every grocery I stopped at between Seattle and Spokane and could not find this product anywhere. I asked manager after manager if they were going to get any in, but they checked and said no. I had that UPC memorized, much to their surprise. Go figure.<br /><br />Then, one day at a Wal-Mart, I found it in their spice section and bought the 3 jars they had left. I believe I paid $2.38 per jar. That was the first and ONLY time I have seen it in a store ANYWHERE. When I asked a manager at the same Wal-Mart when they were getting another shipment in, he said he didn't know, as it was out of his control. I asked if I could request they special order it, but he said no. So much for that.<br /><br />It was available on the Morton website (and still is), and even though a 2-pack is reasonable at $7.58, shipping costs are ridiculous. They want $10.44 for FedEx Home delivery (6-10 business days) and $23.12 for FedEx 2nd Day delivery, which shows as arriving in 3 -7 business days. Crazy!<br /><br />Now on Amazon, there a re a few ordering options, but this one takes the cake. $16.99 for a single 5.75.oz. jar, but free Prime Shipping, which I have. Or, even worse, a 6-pack for $89.99 (Free Prime Shipping) or $79.99 ($19.99 Shipping). The latter 2 are actually cheaper overall than the one for $16.99, but you get the picture.<br /><br />What the heck are these guys smoking?<br /><br />UPDATE: Now on Amazon reasonably priced (6-pack) with Prime Shipping!<br /><br />http://www.amazon.com/Morton-Pimienta-Season-All-Seasoned-5-75-Ounce/dp/B00473QU5U/ref=sr_1_1?ie=UTF8&qid=1360896118&sr=8-1&keywords=Morton+Pepper+Season-All<br /><br />In my search for alternative, I found something that works, but you also need to add course-ground black pepper. McCormick's new Perfect Pinch. It has Roasted Garlic and Red Bell Peppers, no MSG and seems to work well.<br /><br />Bottom Line: If you find any Pepper Season-All in a store, buy it and try it, you won't be dissappointed!",677,475,9.0
599,16124,16125,__label2__,5,Y,Grocery,B00438ZXAM,Starbucks VIA® Ready Brew Italian Roast Coffee (50 count),convenient and tasty,My husband loves these. They are easy to make and yield consistent results. Easy to customize the strength by just using more or less water. We bring a few packets when we go away on weekend trips. Buying in bulk here is definitely cheaper than buying at the store. Cheers!,681,619,60.0
600,16154,16155,__label2__,5,Y,Grocery,B007OSBGRW,"Brown Gold, 100% Ethiopian Coffee, 48 Single Serve RealCups","All bold, no bite","When I drink coffee , it has to be a bold dark roast.  I enjoy columbian and french roasts, but the Ethiopian has all the bold flavor without the bite that you find with the others.  It is smooth, and rich, and wonderful.",680,621,75.0
601,16166,16167,__label2__,4,Y,Grocery,B005HB523W,"Indus Organic Ceylon Cinnamon Powder 1 Lb (X2 Jars) Premium Grade, Freshly Packed",Good Taste,"Good taste.  I use it a lot of it everyday on my toast with honey.  It arrived quickly, fair price, will order this product again.",678,586,110.0
602,16169,16170,__label2__,5,Y,Grocery,B005GYJUG0,"Torani Sugar Free Syrup, English Toffee, 33.8 Ounce (Pack of 3)",Great Coffee Flavoring,"I've always purchased another brand of coffee flavoring but since tasting this one, I've switched brands.  This is not just a watered-down syrup.  This is strong and a little goes a long way!",682,522,9.0
603,16179,16180,__label2__,5,Y,Grocery,B00BN4K5KW,"Nature's Path Gluten Free Hot Oatmeal Variety Pack, 11.3 Ounce (Pack of 6)",Very happy with this purchase,"Very happy with this purchase.  Regular oatmeal is easy enough to make but this is faster, neater, and easy to bring to work.",678,554,71.0
604,16180,16181,__label2__,1,Y,Grocery,B00KCZKSP0,Korean Instant Ddukbokki Samhak Rice Cake Round with Sauce 7.9 Oz : 4 Pack,Worst taste I have ever tasted in my life,Worst taste I have ever tasted in my life.<br /><br />I love deokpokki but I shocked when I try this. Sorry but I can't hold on.,681,495,13.0
605,16191,16192,__label2__,5,Y,Grocery,B008P0BG7I,"Carrington Farms Organic Extra Virgin Coconut Oil, 12 Ounce",I will always have it on my shelf.......,Great product. It's a must for everyone. It's uses are amazing. I can't live without it. 5 Star plus plus....,647,233,3.0
606,16203,16204,__label2__,1,Y,Grocery,B00017LEXO,"Wabash Valley Farms Amish Country Gourmet Popping Corn, Vintage Red, 2-Pound Bag",Threw it away.,Smallest popcorn I have ever seen.  When popped it was the size of half a dime.  Threw it away after one batch.  Strange taste.,661,297,2.0
607,16220,16221,__label2__,5,Y,Grocery,B000UM2V3M,Smucker's Red Plum Jam - 18 oz - 2 pk,Red Plum Jam,"Love, love, love Smucher's red plum jam!  It is the only jam I want to eat on my toast.  I will always buy this product.",682,619,79.0
608,16354,16355,__label2__,5,Y,Grocery,B005K4Q1VI,"Grove Square Hot Cocoa, Milk Chocolate, 24 Single Serve Cups",yummy,Yummy hot cocoa. My kids are enjoying the heck out of this. Will most likely order more. Rich and creamy....i think it wss a good deal. And it came on time and that meant a lot to me.,681,597,104.0
609,16364,16365,__label2__,5,Y,Grocery,B000CMH0OU,"Yogi Teas Throat Comfort, 16 Count (Pack of 6)",Not just for sore throats.,I drink this tea every day because it has a tinge of sweetness without adding sugar or sweeteners. It's my favorite tea.,682,644,119.0
610,16398,16399,__label2__,5,Y,Grocery,B005FPDENA,"Almond Breeze AlmondmIlk, Almond and Coconut Blend, 32 Ounce (Pack of 12)",Nice taste. I use it in my coffee,"Nice taste.  I use it in my coffee, smoothies, make ice cream or other frozen treats, baking and cooking. Good milk replacement.",678,530,27.0
611,16402,16403,__label2__,3,Y,Grocery,B000UXH9X8,"Roland Cream of Coconut, 15 Ounce (Pack of 12)",Dented cans!,"Every can was dented, some to the point that a can opened wouldn't open the can.  I filed a complaint with Amazon and they sent out a replacement very quickly.  The replacement was much better with only a few dents.  The packing for the 1st case was in a box that was too long for the product.  The plastic packing balloons that Amazon use were all deflated except for 1-2.  In the 2nd shipment the box was the same size; most of the packing balloons were full of air.  I'm not sure that would have made that much of a difference.  This is my first negative experience with Amazon (the replacement made it better.)  I'm not sure I would order this product again.",682,565,17.0
612,16451,16452,__label2__,4,Y,Grocery,B002GJ9JWS,"PB2 Powdered Peanut Butter,6.5 oz",good sub,This product is a good low fat substitute for regular PB-not quite the full flavor of regular PB. I've mainly only used it in smoothies and as topping for brownies so far.,680,595,64.0
613,16503,16504,__label2__,5,Y,Grocery,B0043ZF2K6,"Skinny Water Orange Cranberry Tangerine, 16 Fluid Ounce (Pack of 12)",SKinny Water,"My husband loves this stuff, and unfortunately I cannot find it in any stores.  He only likes this flavor though.",682,642,47.0
614,16525,16526,__label2__,5,Y,Grocery,B008CFSRPU,"Portlandia Foods Organic Ketchup, 14 oz",Great stuff,"Best tasting Ketchup I have ever had.<br /><br />Also I like that the ingredients are all things I recognize, and can pronounce the names of.",684,673,149.0
615,16532,16533,__label2__,5,Y,Grocery,B009GFWCAG,"Heinz Home Style Sloppy Joe Sauce, Classic, 15.5 Ounce (Pack of 12)",Five Stars,Heinz Home Style is our favorite and has been difficult to find lately in supermarkets in this area.,684,681,142.0
616,16601,16602,__label2__,3,Y,Grocery,B00B0ZMNOU,Solofill V1 GOLD CUP 24K Plated Refillable Filter Cup for Coffee Pod,Great item with a couple flaws.,"I love this item! It's great being able to use my own choice in my Vue machine when I want.<br /><br />I was a little hesitant at first considering a friend of mine had tried similar items for his Platinum Keurig brewer and said the coffee always seemed weak. Thankfully that is not the case here (there is always the strong option on the Vue brewer if you need it even stronger).<br /><br />As of writing this review I believe this is the only product out there that fulfills this function for the Vue brewer. Luckily this item is quality built and designed very well. Their customer service responds quickly and was very helpful regarding my inquiries. The piano hinge is very strong and the plastic the cup is made of is thick, so I believe it will last a long time. The cup and filter are easy to clean, although at a while the file does start to darken with coffee oils, although they informed me that this can be easily taken care of with distilled white vinegar and a soft toothbrush. The decaflow head does distribute water evenly. This item also works well with loose leaf tea and I have used tea bags with great success as well.<br /><br />The only complaint I have is that you must make sure the lid is compressed as possible, and must be careful when closing and opening the Vue machine. The cup can and will slide, which if not careful when will damage the needle due to the cup sliding out into the needles path. I'm not sure if they could have designed a solution to this problem due the design of the machine's horizontal brewing style.<br /><br />UPDATE July 9th, 2013: After attempting to clean off some of the coffee that stains/builds up on the gold screen after a while following the instructions I received after making an inquiry (see review above) some of the gold plating has come off. I was extremely gentle with the soft toothbrush after letting it soak in distilled white vinegar overnight. I even tried using the pads of my fingers very lightly which yielded in the sameresult unfortunately.<br /><br />I still believe this product is worth purchasing if you want to use your own coffee with the Vue machine as it fulfills its function very well....Just be aware of the couple downsides with this product as well.",682,667,166.0
617,16605,16606,__label2__,4,Y,Grocery,B00472672C,"Mestemacher Bread Whole Rye, 17.6-Ounce (Pack of 6)",Bread is good by not much of a rye taste,"Bread is good by not much of a rye taste, Holds up well over time, I would reorder when these are gone",682,580,3.0
618,16662,16663,__label2__,4,Y,Grocery,B000RHUYC0,"Porcini Powder, 12 Oz",Good value,"Great value, good for use as a dry rub or marinades for meat, fish. Definitely good quality for the price",678,416,6.0
619,16672,16673,__label2__,3,Y,Grocery,B000GG5IY6,"Bigelow French Vanilla Tea, 20-Count Boxes (Pack of 6)",The first box,"The first box from the first case had a funny taste. Everything else since that time has been okay. Seems that first box also had a different tag on it, than what the rest of them have had too.",682,578,3.0
620,16711,16712,__label2__,5,N,Grocery,B0000DBN1H,"Tazo Awake English Breakfast Tea, 24 Tea Bags,2.1 Oz",My New Favorite Morning Tea,"This has become one of my favorite teas.  I have tummy issues and certain caffeinated drinks send me straight to the bathroom; so far Tazo Awake has not down that.  I don't drink coffee because of the tummy troubles, but need my morning caffeine.  I also really like the taste and do not have to use any sweetener.  Also it is manufactured in the USA.",682,656,152.0
